ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,NumEntrenamientos,ConteoCorrecto11-14,Conteocorrecto_Target11-14,NumEntrenamientos2,ConteoCorrecto12-13,Conteocorrecto_Target12-13,Nivel _actividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_porcentajecorrecto,ANT_porcentaje_correctas_62.56,ANT_porcentaje_correctas_62.564_filtered,Alerta_62.56,Orientacion_62.56,Conflicto_62.56,Central_Cue_rt,Spatial_Cue_rt,Central_Cue_filtered,Spatial_Cue_filtered,ANT_Filtrado,Alerta_filtrado2,Orientacion_filtrado3,Conflicto_filtrado4,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
302,1,4,1,11,,0,0,9.6,12,1,3,1,1,1,1,1,2.692307692,5.333333333,2.615384615,3.615384615,5.846153846,3.461538462,4.272727273,3.416666667,3.666666667,3.75,5.5,6.615384615,6.076923077,4.833333333,5.875,4.4,5.307692308,5.560128205,4.121212121,3.927350427,5.850160256,95.5,48.5,55,7,2.777777778,2,1.360544218,5,3.401360544,97.22222222,1,97.22222222,95.5,48.5,55,889.8529412,834.5,889.8529412,834.5,97.22222222,95.5,48.5,55,2,2,1,0,0,1,1,#N/A,0,1,1,1,0
303,1,4,1,11,,0,1,9.5,13,1,3,1,1,1,1,1,3.692307692,5.384615385,4.615384615,4.615384615,5.307692308,3.230769231,5.25,5.166666667,4.666666667,4.538461538,4.076923077,5,5.923076923,5.5,4.375,4.2,4.307692308,4.999615385,4.73974359,4.474358974,5.199519231,172,-24,152.5,6,2.083333333,1,0.680272109,5,3.401360544,97.91666667,1,97.91666667,172,-24,152.5,762,822.3428571,762,822.3428571,97.91666667,172,-24,152.5,3,3,1,1,0,1,1,1,#N/A,1,1,0,1
304,1,4,1,11,,0,0,9.5,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,105,4,25.5,12,6.25,5,3.401360544,7,4.761904762,93.75,1,93.75,105,4,25.5,1008.914286,979.5277778,1008.914286,979.5277778,93.75,105,4,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
305,1,4,1,11,,0,1,9.1,,,3,NA,NA,NA,NA,NA,6.153846154,6.230769231,5.416666667,5.461538462,6.230769231,1.615384615,3.916666667,4,2.166666667,3.692307692,4.916666667,4.384615385,4.538461538,5.545454545,4,4.6,4.3,4.692132867,3.738461538,5.18482906,4.617132867,117.5,44.5,141,8,3.472222222,0,0,8,5.442176871,96.52777778,1,96.52777778,117.5,44.5,141,689.2285714,701.3611111,689.2285714,701.3611111,96.52777778,117.5,44.5,141,0,0,0,0,1,0,#N/A,0,1,#N/A,1,1,1
306,1,4,1,11,,0,0,9.2,12,1,3,1,1,2,1,1,4.076923077,4.307692308,4.461538462,3.153846154,5.461538462,4.230769231,5.166666667,4.25,3.75,4.307692308,4.083333333,4.692307692,5.090909091,5.083333333,4.625,5,4.769230769,4.898310023,4.311538462,4.282051282,4.872887529,61.5,-42,22,58,13.19444444,12,8.163265306,46,31.29251701,86.80555556,1,86.80555556,61.5,-42,22,697.4754098,762.9454545,697.4754098,762.9454545,86.80555556,61.5,-42,22,3,3,1,1,0,1,#N/A,#N/A,0,#N/A,1,0,0
307,1,4,1,11,,0,0,9.8,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,-72,115.5,74,44,28.47222222,10,6.802721088,34,23.1292517,71.52777778,1,71.52777778,-72,115.5,74,865.25,758.8965517,865.25,758.8965517,71.52777778,-72,115.5,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
308,1,4,1,11,,0,1,9.6,12,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,90,41,259,12,6.25,6,4.081632653,6,4.081632653,93.75,1,93.75,90,41,259,961.1612903,890.5142857,961.1612903,890.5142857,93.75,90,41,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,#N/A,1
309,1,4,1,12,,0,0,9.6,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,63,68.5,52,8,3.472222222,0,0,8,5.442176871,96.52777778,1,96.52777778,63,68.5,52,728.7428571,661.2222222,728.7428571,661.2222222,96.52777778,63,68.5,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
310,1,4,1,12,,0,1,9.4,13,0,3,1,0,1,1,0,4.461538462,4,5.538461538,4.769230769,5.538461538,3.307692308,3.75,3.833333333,4.166666667,5.923076923,4.666666667,3.846153846,5.076923077,6,4.125,3,3.692307692,4.409615385,4.467948718,4.602564103,4.762019231,148,-18,91.5,12,6.25,1,0.680272109,11,7.482993197,93.75,1,93.75,148,-18,91.5,699.4857143,781.5757576,699.4857143,781.5757576,93.75,148,-18,91.5,1,1,0,1,1,0,0,#N/A,#N/A,#N/A,1,0,0
311,1,4,1,12,,0,1,9.4,12,1,3,1,1,1,1,1,4.615384615,5.75,4.538461538,4.076923077,6.230769231,5.076923077,5.727272727,4.833333333,5.272727273,4.384615385,5.384615385,4.461538462,5.538461538,5.666666667,4.375,4.2,4.307692308,4.848333333,5.120512821,5.048076923,5.010416667,26,-63,51,22,13.19444444,0,0,22,14.96598639,86.80555556,1,86.80555556,26,-63,51,693.3448276,765.3939394,693.3448276,765.3939394,86.80555556,26,-63,51,3,3,1,1,1,1,#N/A,1,1,#N/A,0,0,0
312,1,4,1,12,,0,1,9.6,12,1,3,1,1,2,1,1,4.692307692,4.692307692,5.307692308,3.769230769,6.461538462,3.846153846,5.5,4.916666667,5.333333333,5.153846154,3.230769231,4.538461538,4.615384615,5.5,5.125,3.6,4.538461538,4.675769231,4.826923077,4.794871795,4.944711538,69,58,-10.5,16,9.027777778,3,2.040816327,13,8.843537415,90.97222222,1,90.97222222,69,58,-10.5,877.3529412,833.6875,877.3529412,833.6875,90.97222222,69,58,-10.5,1,3,0,1,1,1,#N/A,1,1,#N/A,1,1,0
313,1,4,1,12,,0,0,9.7,12,1,3,1,1,1,1,1,4.461538462,4.538461538,3.846153846,4.846153846,5.846153846,2.692307692,5.083333333,4.25,4.083333333,4.692307692,5.230769231,5.615384615,5.153846154,4.75,4.444444444,4.4,4.422222222,4.872735043,4.667948718,4.371794872,4.990918803,16.5,20,77.5,6,2.083333333,1,0.680272109,5,3.401360544,97.91666667,1,97.91666667,16.5,20,77.5,719.7428571,709.1142857,719.7428571,709.1142857,97.91666667,16.5,20,77.5,3,3,1,1,0,1,#N/A,1,0,#N/A,0,0,0
314,1,4,1,12,,0,0,9.7,10,1,3,0,0,1,0,0,3.75,4.615384615,4.846153846,4.230769231,5.153846154,4.461538462,4.416666667,4.5,4.363636364,4.076923077,4.916666667,5.384615385,5.384615385,5.333333333,4.125,4.6,4.307692308,4.965512821,4.454778555,4.509615385,5.056891026,44.5,-34.5,65.5,11,5.555555556,3,2.040816327,8,5.442176871,94.44444444,1,94.44444444,44.5,-34.5,65.5,959.6470588,925.8,959.6470588,925.8,94.44444444,44.5,-34.5,65.5,3,3,1,1,0,1,#N/A,#N/A,#N/A,1,0,0,0
315,1,4,1,12,,0,1,8.9,11,0,3,1,0,1,0,0,3.230769231,4.769230769,3.923076923,4.461538462,5.307692308,2.461538462,3.090909091,4.090909091,4.333333333,5.461538462,4.384615385,4.307692308,4.916666667,4.75,3.75,3.4,3.615384615,4.224871795,4.272261072,4.025641026,4.431089744,27,-40.5,-15,50,32.63888889,15,10.20408163,35,23.80952381,67.36111111,1,67.36111111,27,-40.5,-15,1006.35,1090.24,1006.35,1090.24,,,,,0,0,0,0,0,0,0,#N/A,0,0,0,0,0
316,1,4,1,12,,0,0,9.7,,,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,191,130,-31,35,22.22222222,20,13.60544218,15,10.20408163,77.77777778,1,77.77777778,191,130,-31,1059.703704,1011.48,1059.703704,1011.48,77.77777778,191,130,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
317,1,4,1,12,,0,0,9.7,11,1,3,1,1,1,0,0,3.923076923,5.230769231,3.916666667,3.615384615,5.769230769,4.307692308,4.916666667,4.416666667,4.666666667,4.846153846,5.153846154,6.153846154,5.692307692,5.083333333,5.25,5,5.153846154,5.435897436,4.8,4.460470085,5.544871795,92.5,69,120,9,4.166666667,2,1.360544218,7,4.761904762,95.83333333,1,95.83333333,92.5,69,120,955.0294118,914.3333333,955.0294118,914.3333333,95.83333333,92.5,69,120,3,3,1,1,0,1,1,1,#N/A,1,1,1,1
318,1,4,1,12,,0,0,9.6,10,1,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,137,76,-19,5,1.388888889,1,0.680272109,4,2.721088435,98.61111111,1,98.61111111,137,76,-19,869.5277778,818.9444444,869.5277778,818.9444444,98.61111111,137,76,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
319,1,4,1,12,,0,1,9.3,12,1,3,1,1,1,1,1,4.461538462,5.461538462,3.846153846,5.307692308,6,1.538461538,3,4.25,4.166666667,5,5.846153846,4.307692308,5.769230769,3.916666667,5.625,4.4,5.153846154,4.803717949,4.452564103,4.435897436,4.904647436,61,109.5,87,23,13.88888889,0,0,23,15.6462585,86.11111111,1,86.11111111,61,109.5,87,676.3666667,600.3235294,676.3666667,600.3235294,86.11111111,61,109.5,87,3,3,1,1,0,1,#N/A,#N/A,#N/A,#N/A,1,1,0
320,1,4,2,13,,0,1,9.7,12,1,3,1,1,1,1,1,3.416666667,6,5.076923077,4.384615385,5.846153846,2.307692308,2.833333333,2.166666667,2.75,2.461538462,5.384615385,6.307692308,5.090909091,6.333333333,6.5,5.6,6.153846154,5.966386946,3.119230769,4.50534188,6.057983683,23.5,126.5,106,5,1.388888889,0,0,5,3.401360544,98.61111111,1,98.61111111,23.5,126.5,106,836.6388889,770.7428571,836.6388889,770.7428571,98.61111111,23.5,126.5,106,2,2,1,0,0,1,1,0,#N/A,1,0,1,1
321,1,4,2,13,,0,1,8.9,13,1,3,1,1,1,1,1,3.692307692,5.461538462,4.5,4.461538462,6,2.076923077,4.6,4.454545455,4,4.846153846,3.916666667,4.230769231,6,6,4.5,3.8,4.230769231,4.906153846,4.363473193,4.365384615,5.182692308,-88.5,-71,87.5,12,6.25,0,0,12,8.163265306,93.75,1,93.75,-88.5,-71,87.5,749.5428571,796.6060606,749.5428571,796.6060606,93.75,-88.5,-71,87.5,3,3,1,1,0,1,#N/A,#N/A,0,1,0,0,0
322,1,4,2,13,,0,1,9.4,13,1,3,1,1,2,1,1,3.769230769,4.692307692,5.181818182,4.307692308,4.769230769,3,3.416666667,3.727272727,3.818181818,3.230769231,4.692307692,5.846153846,4.833333333,4.916666667,4.625,5,4.769230769,5.044230769,3.777039627,4.286713287,5.055288462,86.5,4,78,9,4.166666667,0,0,9,6.12244898,95.83333333,1,95.83333333,86.5,4,78,734.5757576,719.6,734.5757576,719.6,95.83333333,86.5,4,78,2,2,1,0,0,1,1,0,0,1,1,0,0
323,1,4,2,13,,0,0,9.2,13,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,182,-25,83,102,68.75,9,6.12244898,93,63.26530612,31.25,0,,,,,722.25,827.1,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
324,1,4,2,13,,0,1,9.8,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,57.5,24,100,16,9.027777778,0,0,16,10.88435374,90.97222222,1,90.97222222,57.5,24,100,516.7096774,489.7575758,516.7096774,489.7575758,90.97222222,57.5,24,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
325,1,4,2,13,,0,1,9,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,119,118.5,266,31,19.44444444,8,5.442176871,23,15.6462585,80.55555556,1,80.55555556,119,118.5,266,874.25,734.4,874.25,734.4,80.55555556,119,118.5,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
326,1,4,2,13,,0,0,9.1,10,1,3,0,0,2,0,0,5,4.153846154,5,5.5,6.416666667,3.307692308,2.666666667,2.583333333,3.083333333,3.615384615,4.583333333,5.166666667,3.272727273,5.7,4.125,5.8,4.769230769,4.812878788,3.306410256,4.896367521,4.566098485,70,41,72.5,8,3.472222222,0,0,8,5.442176871,96.52777778,1,96.52777778,70,41,72.5,579.5277778,525.0285714,579.5277778,525.0285714,96.52777778,70,41,72.5,2,0,1,0,1,0,#N/A,0,1,#N/A,1,#N/A,0
327,1,4,2,13,,0,0,8.9,10,1,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,25.5,-93.5,-9,15,8.333333333,11,7.482993197,4,2.721088435,91.66666667,1,91.66666667,25.5,-93.5,-9,970.3636364,1057.764706,970.3636364,1057.764706,91.66666667,25.5,-93.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
328,1,4,2,13,,0,0,9.3,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,161.5,-14.5,134,13,6.944444444,2,1.360544218,11,7.482993197,93.05555556,1,93.05555556,161.5,-14.5,134,874.2,842.7428571,874.2,842.7428571,93.05555556,161.5,-14.5,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
329,1,4,2,13,,0,1,9.4,13,0,3,1,0,2,1,0,4.076923077,5,4.692307692,4.153846154,5.153846154,4.307692308,3.75,5.166666667,2.666666667,4.461538462,4.461538462,5.307692308,5,5.5,3.625,3.8,3.692307692,4.646538462,4.101282051,4.564102564,4.858173077,17,45,185,9,4.166666667,0,0,9,6.12244898,95.83333333,1,95.83333333,17,45,185,708.1142857,621.8285714,708.1142857,621.8285714,95.83333333,17,45,185,0,2,0,0,1,1,#N/A,0,#N/A,#N/A,0,1,1
330,1,4,2,13,,0,1,9.3,13,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,131,11,104,13,6.944444444,3,2.040816327,10,6.802721088,93.05555556,1,93.05555556,131,11,104,649.3333333,588.8571429,649.3333333,588.8571429,93.05555556,131,11,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
331,1,4,2,13,,0,0,9.1,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,110.5,77,124.5,24,14.58333333,1,0.680272109,23,15.6462585,85.41666667,1,85.41666667,110.5,77,124.5,724.7419355,684.8387097,724.7419355,684.8387097,85.41666667,110.5,77,124.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
332,1,4,2,13,,0,1,9.2,14,1,3,1,1,1,0,0,5.307692308,5,4.846153846,5.538461538,5.923076923,1.461538462,4.916666667,3.25,4.166666667,5.583333333,3.615384615,3.384615385,5.153846154,4.666666667,3.25,3.2,3.230769231,3.931025641,4.306410256,4.679487179,4.113782051,44.5,9,102,26,15.97222222,0,0,26,17.68707483,84.02777778,1,84.02777778,44.5,9,102,545.2352941,533.3333333,545.2352941,533.3333333,84.02777778,44.5,9,102,0,0,0,0,1,0,0,#N/A,#N/A,0,0,0,1
333,1,4,2,14,,0,1,9.2,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,101.5,27.5,85.5,13,6.944444444,0,0,13,8.843537415,93.05555556,1,93.05555556,101.5,27.5,85.5,641.4516129,578.8529412,641.4516129,578.8529412,93.05555556,101.5,27.5,85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
334,1,4,2,14,,0,0,8.9,12,1,3,1,1,2,1,1,4.769230769,3.923076923,4.153846154,4.615384615,5.230769231,4.076923077,3.75,4.833333333,5.166666667,5.846153846,4.461538462,4.153846154,4.384615385,6.083333333,4.875,3.6,4.384615385,4.619358974,4.811538462,4.461538462,4.874198718,-2.5,71.5,5.5,11,5.555555556,4,2.721088435,7,4.761904762,94.44444444,1,94.44444444,-2.5,71.5,5.5,967.2571429,869.5882353,967.2571429,869.5882353,94.44444444,-2.5,71.5,5.5,1,3,0,1,0,1,#N/A,1,#N/A,#N/A,0,1,0
335,1,4,2,14,,0,1,8.6,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,47.5,146.5,10,4.861111111,0,0,10,6.802721088,95.13888889,1,95.13888889,0,47.5,146.5,756.4166667,734.5151515,756.4166667,734.5151515,95.13888889,0,47.5,146.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
336,1,4,2,14,,0,1,9.3,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,67,-75,30,34,21.52777778,7,4.761904762,27,18.36734694,78.47222222,1,78.47222222,67,-75,30,733.9310345,744.3214286,733.9310345,744.3214286,78.47222222,67,-75,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
337,1,4,2,14,,0,0,9.3,12,0,3,1,0,1,1,0,5.769230769,5.769230769,5.230769231,4.769230769,5.769230769,2.384615385,3.583333333,3.75,4.083333333,5.076923077,4.153846154,4,4.923076923,5,4.25,4.2,4.230769231,4.474615385,4.129487179,4.948717949,4.543269231,188,70,97,18,10.41666667,8,5.442176871,10,6.802721088,89.58333333,1,89.58333333,188,70,97,956.3448276,834.5,956.3448276,834.5,89.58333333,188,70,97,0,0,0,0,1,0,#N/A,#N/A,1,0,1,1,1
338,1,4,2,14,,0,0,9.1,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,76,-12,-34,25,15.27777778,7,4.761904762,18,12.24489796,84.72222222,1,84.72222222,76,-12,-34,692.969697,747.5925926,692.969697,747.5925926,84.72222222,76,-12,-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
339,1,4,2,14,,,1,9.2,10,1,3,0,0,1,0,0,4.307692308,5.461538462,4.230769231,4.153846154,6,4.230769231,5.333333333,3.416666667,4.166666667,5.384615385,4.083333333,5,4.846153846,5.666666667,4.5,3.8,4.230769231,4.762564103,4.476923077,4.730769231,5.003205128,10.5,15,121,4,0.694444444,1,0.680272109,3,2.040816327,99.30555556,1,99.30555556,10.5,15,121,690.1714286,692.8888889,690.1714286,692.8888889,99.30555556,10.5,15,121,3,3,1,1,1,1,#N/A,#N/A,#N/A,#N/A,0,0,1
340,1,4,2,14,,,1,8.7,11,1,3,1,1,2,0,0,5.384615385,6,6,5.076923077,6.230769231,3.461538462,4.416666667,3.916666667,4,5.692307692,5.153846154,4.153846154,5.538461538,3.636363636,2.375,5.4,3.538461538,4.220734266,4.635897436,5.358974359,3.925917832,80.5,64,-13,15,8.333333333,4,2.721088435,11,7.482993197,91.66666667,1,91.66666667,80.5,64,-13,900.5428571,846.4516129,900.5428571,846.4516129,91.66666667,80.5,64,-13,1,1,0,1,1,0,0,1,1,0,1,1,0
341,1,4,2,14,,,1,9.7,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,24,114,95,7,2.777777778,0,0,7,4.761904762,97.22222222,1,97.22222222,24,114,95,738.6470588,684.9428571,738.6470588,684.9428571,97.22222222,24,114,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,#N/A
342,1,4,2,14,,,1,9.7,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,100.5,111,-32,13,6.944444444,4,2.721088435,9,6.12244898,93.05555556,1,93.05555556,100.5,111,-32,872.4,784.0294118,872.4,784.0294118,93.05555556,100.5,111,-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
343,1,4,2,14,,,1,9.8,13,1,3,1,1,1,1,1,4.5,4.230769231,5.583333333,4.923076923,5.076923077,3.25,3.2,4.636363636,3.5,5.307692308,4.833333333,5.153846154,5.545454545,4.833333333,5.625,4.4,5.153846154,5.111526807,4.295477855,4.594017094,5.289408508,93,72.5,148,5,1.388888889,0,0,5,3.401360544,98.61111111,1,98.61111111,93,72.5,148,600.3888889,597.8,600.3888889,597.8,98.61111111,93,72.5,148,2,2,1,0,1,1,1,#N/A,#N/A,1,1,1,1
344,0,5,2,15,7,95,1,10,,,3,NA,NA,NA,NA,NA,4.538461538,5,5.461538462,3.923076923,6.384615385,5.307692308,3.666666667,4.5,4.333333333,4.076923077,4.333333333,6,5,5.083333333,5.5,2.2,4.230769231,4.756666667,4.182051282,5.102564103,5.395833333,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,1,1,#N/A,#N/A,1,1,NA,NA,NA
345,0,5,2,15,7,94,0,9.7,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,27.5,30,113,48,31.25,20,13.60544218,28,19.04761905,68.75,1,68.75,27.5,30,113,1074.454545,1106.32,1074.454545,1106.32,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
346,0,5,2,15,8,101,1,8.7,,,3,NA,NA,NA,NA,NA,6.076923077,3.846153846,6.153846154,5.538461538,6.2,1.307692308,2,3,4.5,4.416666667,5.166666667,2.538461538,5.230769231,5.166666667,3.333333333,3,3.214285714,3.853846154,3.816666667,4.853846154,4.067307692,45,92,90,21,12.5,1,0.680272109,20,13.60544218,87.5,1,87.5,45,92,90,797.46875,672.7931034,797.46875,672.7931034,87.5,45,92,90,0,0,0,0,1,0,0,0,1,0,0,1,0
347,0,5,2,15,7,93,0,7.6,11,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,20,151,-13,44,28.47222222,10,6.802721088,34,23.1292517,71.52777778,1,71.52777778,20,151,-13,1115.666667,1050.851852,1115.666667,1050.851852,71.52777778,20,151,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
348,0,5,2,15,7,94,1,8.3,,,3,NA,NA,NA,NA,NA,5.5,4.846153846,4.538461538,4.769230769,5,2.615384615,4.666666667,3.916666667,3.083333333,3.083333333,5.384615385,4.769230769,5.615384615,4.416666667,4.444444444,5,4.642857143,4.849145299,4.026923077,4.544871795,4.811431624,71,-53.5,219.5,44,28.47222222,8,5.442176871,36,24.48979592,71.52777778,1,71.52777778,71,-53.5,219.5,843.6785714,935.25,843.6785714,935.25,71.52777778,71,-53.5,219.5,2,0,1,0,0,0,#N/A,0,#N/A,#N/A,1,0,1
349,0,5,2,15,7,94,1,8.8,11,1,3,1,1,1,0,0,5.230769231,5.076923077,5.923076923,5.153846154,5.25,3,4.583333333,3.583333333,3.333333333,3,5.307692308,4.846153846,5.307692308,5.25,4.222222222,5,4.5,4.925213675,3.961538462,4.939102564,4.906517094,-30,149,190.5,22,13.19444444,4,2.721088435,18,12.24489796,86.80555556,1,86.80555556,-30,149,190.5,948.15625,887.2903226,948.15625,887.2903226,86.80555556,-30,149,190.5,2,2,1,0,1,1,#N/A,0,1,#N/A,0,1,1
350,0,5,2,15,8,96,1,7.1,,,3,NA,NA,NA,NA,NA,4,3.916666667,5.222222222,3.571428571,5,4,3.5,4.4,4.9,4.818181818,4.363636364,3.833333333,4,4.111111111,4,3.8,3.923076923,3.948888889,4.396363636,4.28505291,3.986111111,69,138,-21.5,72,47.91666667,0,0,72,48.97959184,52.08333333,0,,,,,604.875,494.0454545,,,,,,,1,1,0,1,0,0,0,#N/A,0,0,1,1,0
351,0,5,2,15,,,0,9.9,12,1,3,1,1,1,1,1,3.923076923,4.230769231,3.666666667,3.538461538,4.916666667,3.153846154,4.818181818,3.333333333,3.916666667,3.615384615,5.333333333,6.083333333,5.5,4.75,5.111111111,5.8,5.357142857,5.448888889,4.203379953,3.90491453,5.361111111,8.5,9.5,132.5,7,2.777777778,2,1.360544218,5,3.401360544,97.22222222,1,97.22222222,8.5,9.5,132.5,969.8823529,971.0857143,969.8823529,971.0857143,97.22222222,8.5,9.5,132.5,2,2,1,0,0,1,1,#N/A,0,1,0,0,1
352,0,5,2,15,,,1,9.1,,,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,43.5,146,18,15,8.333333333,6,4.081632653,9,6.12244898,91.66666667,1,91.66666667,43.5,146,18,1042.147059,943.7096774,1042.147059,943.7096774,91.66666667,43.5,146,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
353,0,5,2,15,,,0,7.4,,,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,178,124.5,58,32,20.13888889,21,14.28571429,11,7.482993197,79.86111111,1,79.86111111,178,124.5,58,1191.935484,1085.964286,1191.935484,1085.964286,79.86111111,178,124.5,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
354,0,5,2,15,7,91,1,7.6,12,1,3,1,1,2,1,1,3.538461538,4.769230769,5.153846154,3.846153846,4.076923077,4.923076923,4.666666667,4.333333333,4.5,4.615384615,3.769230769,4.076923077,4.615384615,3.916666667,3.555555556,4.2,3.785714286,4.072905983,4.376923077,4.384615385,4.041132479,81.5,55.5,277,12,6.25,2,1.360544218,10,6.802721088,93.75,1,93.75,81.5,55.5,277,821.1388889,769.1764706,821.1388889,769.1764706,93.75,81.5,55.5,277,1,1,0,1,0,0,0,#N/A,0,0,1,1,1
355,0,5,2,15,,,0,7.7,12,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,31.5,46,133.5,19,11.11111111,5,3.401360544,14,9.523809524,88.88888889,1,88.88888889,31.5,46,133.5,818.0322581,770.3636364,818.0322581,770.3636364,88.88888889,31.5,46,133.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
356,0,5,2,15,7,88,1,7.7,,,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,28.5,3,27,13,6.944444444,4,2.721088435,9,6.12244898,93.05555556,1,93.05555556,28.5,3,27,911.4848485,868.8181818,911.4848485,868.8181818,93.05555556,28.5,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
